province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,13,,รวมพลังประชาชน,3,สาม,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,14,,ท้องที่ไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,15,,อนาคตไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,16,,พลังเพื่อไทย,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,17,,ไทยชนะ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,18,,พลังสังคมใหม่,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,19,,สังคมประชาธิปไตยไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,20,,ฟิวชัน,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,21,,ไทรวมพลัง,135,หนึ่งร้อยสามสิบห้า,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,22,,ก้าวอิสระ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,23,,ปวงชนไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,24,,วิชชั่นใหม่,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,25,,เพื่อชีวิตใหม่,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,26,,คลองไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,27,,ประชาธิปัตย์,8,แปด,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,28,,ไทยก้าวหน้า,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,29,,ไทยภักดี,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,30,,แรงงานสร้างชาติ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,31,,ประชากรไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,32,,ครูไทยเพื่อประชาชน,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,33,,ประชาชาติ,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,34,,สร้างอนาคตไทย,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,35,,รักชาติ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,36,,ไทยพร้อม,2,สอง,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,37,,ภูมิใจไทย,13,สิบสาม,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,38,,พลังธรรมใหม่,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,39,,กรีน,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,40,,ไทยธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลธาตุน้อย,10,party_list,684,404,680,404,375,29,15,296,41,,แผ่นดินธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลธาตุน้อย\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
