api_seconds,attempt,file,prompt_chars,request_label,response_chars,status,status_code,total_seconds,wait_seconds
4.808,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,9489,retry,1723,PASS,200,4.808,0.0
14.812,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,8832,initial,7230,PASS,200,14.812,0.0
16.82,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,26924,retry,7230,PASS,200,16.82,0.0
5.207,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5696,initial,1726,PASS,200,5.207,0.0
4.038,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,9362,retry,1726,PASS,200,4.038,0.0
5.293,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 8\5 ทับ18.pdf,6096,initial,1732,PASS,200,5.293,0.0
8.292,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,6341,initial,4213,PASS,200,8.292,0.0
8.864,1,rawData\อำเภอเขื่องใน\ตำบลศรีสุข\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,15393,retry,4213,PASS,200,8.864,0.0
16.02,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,9524,initial,7403,PASS,200,16.02,0.0
19.254,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,28292,retry,7403,PASS,200,19.254,0.0
3.912,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5685,initial,1727,PASS,200,3.912,0.0
4.648,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,11160,retry,1725,PASS,200,4.648,0.0
9.305,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,11069,initial,4005,PASS,200,9.305,0.0
7.402,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,19561,retry,2718,PASS,200,7.402,0.0
3.717,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,5323,initial,1636,PASS,200,3.717,0.0
16.969,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,11069,initial,6866,PASS,200,16.969,0.0
15.508,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,26122,retry,6866,PASS,200,15.508,0.0
4.117,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,5763,initial,1705,PASS,200,4.117,0.0
16.744,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,7814,initial,7310,PASS,200,16.744,0.0
14.999,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 12\5ทับ18(บช).pdf,22741,retry,7312,PASS,200,14.999,0.0
5.362,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,5799,initial,1756,PASS,200,5.362,0.0
4.726,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 12\5ทับ18.pdf,10184,retry,1756,PASS,200,4.726,0.0
17.35,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,8921,initial,7402,PASS,200,17.35,0.0
16.364,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 13\5ทับ18(บช).pdf,24008,retry,7402,PASS,200,16.364,0.0
4.893,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 13\5ทับ18.pdf,5739,initial,1727,PASS,200,4.893,0.0
9.479,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 14\5ทับ18(บช).pdf,9125,initial,4503,PASS,200,9.479,0.0
10.602,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 14\5ทับ18(บช).pdf,18421,retry,4503,PASS,200,10.602,0.0
3.878,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 14\5ทับ18.pdf,4516,initial,1714,PASS,200,3.878,0.0
3.81,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 14\5ทับ18.pdf,8318,retry,1714,PASS,200,3.81,0.0
15.054,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 15\5ทับ18(บช).pdf,8970,initial,7240,PASS,200,15.054,0.0
11.318,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 15\5ทับ18(บช).pdf,23888,retry,4324,PASS,200,11.318,0.0
3.866,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 15\5ทับ18.pdf,5659,initial,1708,PASS,200,3.866,0.0
15.489,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 16\5ทับ18(บช).pdf,9153,initial,7371,PASS,200,15.489,0.0
16.29,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 16\5ทับ18(บช).pdf,24572,retry,7373,PASS,200,16.29,0.0
4.872,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 16\5ทับ18.pdf,6500,initial,1714,PASS,200,4.872,0.0
4.431,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 16\5ทับ18.pdf,10278,retry,1715,PASS,200,4.431,0.0
14.622,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 17\5ทับ18(บช).pdf,7878,initial,7272,PASS,200,14.622,0.0
15.779,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 17\5ทับ18(บช).pdf,23432,retry,7272,PASS,200,15.779,0.0
4.153,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 17\5ทับ18.pdf,5749,initial,1728,PASS,200,4.153,0.0
22.075,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,11069,initial,8006,PASS,200,22.075,0.0
17.155,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,25628,retry,7387,PASS,200,17.155,0.0
5.777,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,5577,initial,1720,PASS,200,5.777,0.0
4.531,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9312,retry,1720,PASS,200,4.531,0.0
14.962,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,9527,initial,7671,PASS,200,14.962,0.0
4.462,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,5601,initial,1797,PASS,200,4.462,0.0
3.647,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,4240,initial,1504,PASS,200,3.647,0.0
3.702,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,7734,retry,1504,PASS,200,3.702,0.0
4.256,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5780,initial,1725,PASS,200,4.256,0.0
15.112,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 5\5ทับ18(บช).pdf,11069,initial,6652,PASS,200,15.112,0.0
6.699,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 5\5ทับ18.pdf,5575,initial,1692,PASS,200,6.699,0.0
10.108,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,6338,initial,4323,PASS,200,10.108,0.0
5.234,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18(บช).pdf,15348,retry,2606,PASS,200,5.234,0.0
3.969,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,5831,initial,1734,PASS,200,3.969,0.0
4.168,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 6\5ทับ18.pdf,9511,retry,1734,PASS,200,4.168,0.0
12.148,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,11069,initial,6346,PASS,200,12.148,0.0
16.773,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 7\5ทับ18(บช).pdf,24281,retry,6347,PASS,200,16.773,0.0
4.811,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,5063,initial,1719,PASS,200,4.811,0.0
5.214,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 7\5ทับ18.pdf,8803,retry,1719,PASS,200,5.214,0.0
3.86,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,11020,initial,1514,PASS,200,3.86,0.0
4.188,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 8\5ทับ18(บช).pdf,15056,retry,1511,PASS,200,4.188,0.0
4.939,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 8\5ทับ18..pdf,5063,initial,1719,PASS,200,4.939,0.0
3.918,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 8\5ทับ18..pdf,8803,retry,1719,PASS,200,3.918,0.0
17.811,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,9580,initial,7215,PASS,200,17.811,0.0
15.617,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 9\5ทับ18(บช).pdf,25463,retry,7216,PASS,200,15.617,0.0
4.105,1,rawData\อำเภอเขื่องใน\ตำบลสร้างถ่อ\หน่วยเลือกตั้งที่ 9\5ทับ18.pdf,5856,initial,1701,PASS,200,4.105,0.0
14.328,1,rawData\อำเภอเขื่องใน\ตำบลสหธาตุ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,8838,initial,7309,PASS,200,14.328,0.0
15.652,1,rawData\อำเภอเขื่องใน\ตำบลสหธาตุ\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,24397,retry,7311,PASS,200,15.652,0.0
4.919,1,rawData\อำเภอเขื่องใน\ตำบลสหธาตุ\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5400,initial,1732,PASS,200,4.919,0.0
